lat,lon
-63.333333,-59.25
-63.26,-59.519722
-61.083333,-55.916667
-61.061389,-55.965
-64.285,-61.473333
-63.053333,-59.27
-63.544722,-61.388333
-61.403333,-58.215
-63.483333,-60.45
-62.916667,-62.833333
-61.533333,-61.55
-63.333333,-59.3
-61.506667,-57.878056
-63.566667,-59.5225
-63.25,-59.413333
-63.056667,-58.985
-63.088333,-60.096667
-63.013333,-58.083333
-62.826667,-57.61
-63.45,-61.433333
-63.066667,-58.466667
-63.002778,-58.078056
-62.613333,-55.356667
-63.266667,-59.646667
-62.758333,-54.458333
-63.583333,-59.266667
-63.986667,-60.893333
-63.594722,-59.543333
-63.563333,-61.87
-60.802778,-56.225
-63.183333,-58.873333
-61.411389,-58.388333
-63.52,-61.575
-62.978056,-57.311389
-62.84,-57.665
-61.816667,-61.833333
-63.005,-57.671667
-63.9,-60.533333
-61.388333,-57.73
-61.838333,-58.926389
-63.976667,-60.933333
-63.915,-60.485
-63.31,-59.411389
-61.086111,-56.156667
-60.891667,-55.846667
-60.86,-56.206667
-62.86,-59.691667
-62.531667,-61.288333
-62.57,-61.251667
-61.316667,-57.463333
-63.62,-60.943333
-62.533333,-62.55
-62.935,-57.646667
-63.116667,-58.916667
-62.783333,-62.766667
-63.238333,-59.176667
-63.9,-60.516667
-61.525,-58.406667
-61.611389,-58.44
-63.631667,-61.018333
-63.16,-58.813333
-63.058333,-60.108333
-62.875,-59.925
-62.82,-57.456667
-62.6,-61.615
-61.425,-58.475
-62.988333,-57.496667
-63.021667,-58.165
-63.116667,-58.783333
-62.95,-62.9
-63.026667,-57.636667
-63.055,-59.156667
-63.383333,-59.416667
-61.615,-57.613333
-61.688333,-58.58
-61.813333,-58.773333
-63.416667,-59.466667
-63.978056,-60.83
-63.626667,-60.955
-63.244722,-58.66
-63.111389,-59.13
-63.253333,-59.08
-61.002778,-55.82
-62.741667,-61.74
-63.543333,-61.21
-62.971667,-59.653333
-61.415,-58.452778
-62.986111,-57.305
-63.098333,-57.813333
-62.9,-62.916667
-63.011389,-57.653333
-63.883333,-60.416667
-61.605,-57.703056
-61.586389,-58.43
-61.6,-58.586389
-63.041667,-58.525
-63.863333,-60.276667
-63.081667,-58.658333
-63.108333,-59.252778
-63.83,-61.326667
-63.844444,-60.193333
-61.073333,-55.843333
-62.66,-61.513333
-63.161667,-59.22
-62.863333,-59.74
-62.598333,-61.586667
-63.011389,-58.596667
-63.24,-59.271667
-63.668333,-60.98
-63.816667,-60.25
-63.855,-60.301667
-63.971667,-60.686667
-62.956667,-58.706667
-62.940278,-58.478056
-62.531667,-61.413889
-63.113889,-59.395
-61.315,-57.706667
-63.383333,-60.4
-63.105,-58.036111
-61.533333,-61.55
-62.656667,-55.328056
-63.25,-59.073333
-62.603333,-54.621667
-63.633333,-59.533333
-63.223333,-59.525
-63.621667,-59.375
-60.97,-56.119444
-62.918333,-59.713333
-63.402778,-61.475
-62.558333,-61.105
-61.413333,-58.043333
-61.38,-57.741667
-63.533333,-60.366667
-63.023333,-57.791667
-62.953333,-57.86
-61.55,-61.55
-63.006667,-57.341667
-63.016667,-63.05
-63.281667,-58.921667
-61.503056,-57.888333
-63.613333,-59.533333
-63.898333,-60.588333
-63.453056,-59.165
-63.638333,-61.796667
-64.323333,-61.43
-63.51,-61.083333
-63.048333,-58.013333
-62.986111,-59.626667
-63.508333,-60.401667
-63.766667,-60.116667
-61.728056,-58.508333
-63.035,-58.498333
-63.983333,-60.875
-63.621667,-59.396667
-63.455,-59.156667
-62.966667,-58.805
-64.286111,-61.378333
-62.602778,-61.597222
