lat,lon
-65.133408,-64.479111
-65.133286,-64.479294
-64.89,-62.87
-64.89,-62.87
-64.56039,-61.984108
-64.906636,-62.870893
-64.443,-61.995
-63.77137,-59.59806
-64.881517,-62.867886
-65.245003,-64.281592
-64.89,-62.87
-64.149999,-61.749997
-65.18,-64.24
-64.62,-62.54
-63.193508,-59.067477
-63.193508,-59.067477
-64.886087,-62.897869
-64.876792,-62.883928
-67.575275,-68.11828
-67.575275,-68.11828
-67.575275,-68.11828
-67.575275,-68.11828
-67.575275,-68.11828
-64.489516,-62.272504
-64.285257,-63.099717
-64.285257,-63.099717
-65.067281,-63.950263
-65.12108,-64.057546
-64.285795,-63.102248
-65.073844,-64.023021
-64.285257,-63.099717
-65.073844,-64.023021
-64.285257,-63.099717
-64.285257,-63.099717
-65.073844,-64.023021
-65.109568,-63.998333
-64.852738,-62.942206
-65.073844,-64.023021
-64.285257,-63.099717
-64.285257,-63.099717
-60.680468,-45.735923
-65.073844,-64.023021
-64.285257,-63.099717
-65.062139,-64.043214
-62.115,-57.93
-65.073844,-64.023021
-64.42841,-63.301685
-65.062286,-64.045077
-65.062286,-64.045077
-65.062286,-64.045077
-64.285257,-63.099717
-64.285257,-63.099717
-64.285257,-63.099717
-64.285257,-63.099717
-65.087022,-64.052043
-65.120134,-64.059099
-65.11,-64.04
-64.878285,-62.894299
-64.14,-61.79
-64.14,-61.79
-61.88,-59.756833
-65.062286,-64.045077
-65.119525,-64.057434
-64.147314,-61.773082
-64.42841,-63.301685
-65.056677,-63.931714
-65.11,-64.04
-64.907832,-62.897931
-64.14,-61.79
-64.14,-60.95
-63.466667,-56.283333
-64.14,-60.95
-65.120404,-64.057425
-64.505611,-62.190833
-64.521056,-62.231417
-64.14,-60.95
-64.85,-62.9
-65.087633,-64.0563
-64.445975,-63.167961
-63.865275,-60.987412
-64.697291,-63.06445
-63.865275,-60.987412
-64.695761,-63.081447
-64.118055,-62.04578
-64.522944,-62.248194
-64.700263,-63.053295
-64.486907,-61.795108
-62.589,-59.886
-66.01,-66.1
-66.01,-66.1
-66.01,-66.1
-64.886414,-62.904483
-63.77137,-59.59806
-62.163024,-58.391248
-66.03323,-65.6987
-64.480692,-61.750113
-64.480692,-61.750113
-64.72,-62.61
-63.594342,-61.413949
-63.594342,-61.413949
-64.470406,-61.751981
-64.893065,-62.90574
-64.890363,-62.905377
-64.52,-63.1
-63.589714,-61.41022
-62.115,-57.93
-64.52,-63.1
-64.52,-63.1
-64.498138,-61.655842
-64.034402,-61.074629
-67.573177,-68.1349
-64.140429,-60.941473
-66.519983,-67.082968
-64.996078,-63.550083
-67.571223,-68.132585
-67.571223,-68.132585
-66.250278,-66.502222
-64.529649,-62.378635
-66.250306,-66.518889
-66.250278,-66.518889
-64.884937,-62.879301
-64.68,-62.63
-62.338333,-58.667778
-67.406728,-67.682758
-63.008567,-59.441528
-63.139026,-59.80957
-62.934013,-59.040527
-64.909349,-62.92786
-64.892569,-62.928893
-63.119716,-60.040283
-65.03,-63.33
-67.572773,-68.135072
-67.573362,-68.134514
-67.573335,-68.134771
-64.883333,-62.866667
-61.88,-59.756833
-65.104555,-64.038278
-65.104555,-64.038278
-66.383333,-66.5
-64.653968,-62.803305
-65.174125,-64.128584
-64.857564,-62.902565
-66.914,-66.538
-64.67776,-62.627794
-64.83846,-63.006251
-64.832,-63.555
-64.832,-63.555
-64.72,-62.61
-64.828812,-63.529005
-64.85,-62.6
-64.85,-62.9
-64.476873,-63.04043
-64.474712,-63.032505
-64.47993,-63.036042
-64.477853,-63.032522
-66.35,-66.72
-64.477853,-63.032522
-65.169274,-64.120073
-64.910266,-63.922381
-65.03,-63.76
-64.14,-61.79
-64.6,-62.2
-64.14,-61.79
-62.69119,-58.51233
-66.35,-66.72
-62.69119,-58.51233
-66.35,-66.72
-63.8722,-60.97641
-63.834455,-60.10218
-64.129863,-60.974406
-64.129863,-60.974406
-64.85,-62.9
-64.14,-60.95
-64.14,-60.95
-64.14,-60.95
-64.29575,-61.879583
-64.543475,-62.67557
-64.72,-62.61
-64.14,-61.79
-65.18,-64.13
-65.18,-64.13
-65.18,-64.13
-65.18,-64.13
-62.53,-59.8
-64.8,-63.5
-64.85,-62.9
-64.8,-63.5
-64.89,-62.87
-64.85,-62.9
-64.8,-63.5
-64.825,-63.5
-64.825,-63.5
-64.500442,-61.753962
-64.480046,-61.782526
-64.480046,-61.782526
-64.142708,-61.006615
-64.143694,-61.005463
-64.143956,-61.002191
-64.144285,-61.001853
-64.72,-62.61
-64.847319,-62.568159
-62.547241,-60.019357
-64.853489,-62.5268
-65.866914,-65.948181
-65.866914,-65.948181
-65.192018,-64.1726
-63.876569,-60.968501
-65.192018,-64.1726
-64.52,-63.1
-65.866914,-65.948181
-63.657748,-59.132341
-64.55,-62.02
-64.499306,-62.300869
-63.657748,-59.132341
-64.489381,-62.274811
-63.798539,-59.533673
-64.843274,-63.034148
-64.162981,-61.006046
-63.798539,-59.533673
-64.162981,-61.006046
-64.89,-62.87
-63.657748,-59.132341
-63.657748,-59.132341
-63.868461,-60.999654
-64.883333,-62.866667
-65.166829,-64.122829
-64.630569,-62.757618
-65.166829,-64.122829
-64.501183,-62.521466
-64.14,-60.95
-65.166829,-64.122829
-63.904693,-60.777181
-64.85,-62.6
-64.38636,-62.033254
-64.38636,-62.033254
-64.85,-62.9
-64.38636,-62.033254
-64.501183,-62.521466
-65.874901,-65.989969
-64.38636,-62.033254
-64.526867,-61.6556
-64.38636,-62.033254
-64.526867,-61.6556
-65.874901,-65.989969
-64.526867,-61.6556
-65.874901,-65.989969
-64.526867,-61.6556
-62.579515,-59.87735
-64.502787,-62.194442
-64.5,-61.533
-64.526867,-61.6556
-64.210817,-61.526302
-64.544551,-63.143424
-62.442931,-61.735181
-63.019405,-60.386929
-65.100672,-64.029746
-64.14,-61.79
-64.749963,-64.600187
-62.47831,-59.474659
-65.2298,-64.1802
-64.523208,-61.621222
-64.0275,-61.0631
-64.523497,-61.620411
-64.0275,-61.0631
-64.523225,-61.62125
-64.523208,-61.621228
-65.03,-63.76
-64.6589,-62.772337
-64.6589,-62.772337
-65.18,-64.13
-64.6589,-62.772337
-65.230742,-64.193642
-64.868647,-62.892657
-67.575829,-68.128643
-65.230742,-64.193642
-64.907541,-62.879745
-64.907541,-62.879745
-64.52,-63.1
-64.907541,-62.879745
-64.865324,-62.903462
-64.13,-61.62
-65.104485,-63.990049
-64.872064,-62.902557
-64.457025,-62.542428
-64.2876,-61.88395
-64.856875,-62.907028
-67.191592,-67.659097
-64.851217,-62.647017
-64.870025,-62.899029
-63.068412,-58.666992
-64.53,-61.62
-64.470261,-63.002199
-64.46,-62.51
-64.885485,-62.890519
-65.18,-64.13
-64.605937,-61.60829
-64.872929,-62.89476
-64.883628,-62.888641
-64.605937,-61.60829
-64.605937,-61.60829
-64.605937,-61.60829
-65.103335,-64.032853
-64.2876,-61.88395
-64.2876,-61.88395
-64.29575,-61.879583
-65.125925,-64.003381
-64.2876,-61.88395
-64.605937,-61.60829
-64.605937,-61.60829
-64.87964,-62.892908
-64.605937,-61.60829
-66.223988,-66.502123
-66.223988,-66.502123
-64.512078,-61.5896
-64.221678,-61.80785
-64.221678,-61.80785
-64.640417,-62.57735
-64.640417,-62.57735
-64.640417,-62.57735
-64.480208,-61.742989
-64.221257,-61.807748
-64.9086,-62.9781
-64.712163,-63.104495
-64.209135,-61.805733
-66.866667,-66.8
-64.22112,-61.807723
-64.215587,-61.807068
-64.89,-62.88
-64.470703,-61.804355
-63.77137,-59.59806
-66.043717,-66.091861
-63.77137,-59.59806
-64.495486,-62.897122
-64.89,-62.87
-64.37,-61.48
-66.043717,-66.091861
-66.590935,-68.336592
-64.715092,-62.593061
-66.592815,-68.340005
-64.714499,-62.588931
-66.043717,-66.091861
-66.043717,-66.091861
-65.162,-64.094
-66.594695,-68.343418
-64.650479,-61.996684
-65.062369,-64.021839
-64.825,-63.5
-64.281183,-63.107223
-65.162,-64.094
-64.281183,-63.107223
-64.410611,-63.010577
-64.410611,-63.010577
-64.410611,-63.010577
-64.410611,-63.010577
-64.281183,-63.107223
-62.084995,-58.112468
-64.8331,-62.6664
-65.11,-64.04
-67.56,-66.85
-64.410611,-63.010577
-64.8331,-62.6664
-64.281183,-63.107223
-65.260423,-64.129188
-64.281183,-63.107223
-65.261467,-64.128448
-64.281183,-63.107223
-67.56,-66.85
-64.281183,-63.107223
-67.56,-66.85
-64.89,-62.87
-64.826238,-63.500118
-65.260573,-64.130705
-64.89,-62.87
-64.281183,-63.107223
-62.949667,-60.218167
-64.883333,-62.866667
-62.6447,-59.177217
-65.890136,-66.001739
-64.555333,-62.5125
-64.127935,-60.988037
-64.73397,-62.603409
-64.638393,-62.891266
-64.410611,-63.010577
-64.846756,-62.907715
-64.490002,-61.748334
-62.7465,-59.516333
-65.070144,-64.031854
-64.89,-62.87
-64.127935,-60.988037
-64.127935,-60.988037
-64.146569,-61.755025
-64.5,-61.533
-64.314995,-62.917045
-64.512183,-61.64185
-64.512183,-61.64185
-67.17,-67.63
-64.127935,-60.988037
-64.512183,-61.64185
-64.127935,-60.988037
-65.18,-64.13
-64.512183,-61.64185
-64.58,-61.63
-64.585765,-62.407626
-65.11,-64.04
-64.528909,-61.676625
-66.018666,-65.405086
-64.6,-62.2
-64.5,-61.533
-64.528909,-61.676625
-64.528909,-61.676625
-64.6,-62.7
-64.715837,-62.598381
-64.6,-62.2
-64.45268,-63.170013
-64.488978,-61.857765
-64.475046,-61.941815
-64.475046,-61.941815
-64.475046,-61.941815
-64.475046,-61.941815
-64.475046,-61.941815
-64.475046,-61.941815
-64.475046,-61.941815
-64.775584,-62.78429
-65.218717,-64.253264
-64.475046,-61.941815
-65.264407,-64.243347
-64.475046,-61.941815
-64.524098,-61.616517
-65.261692,-64.251708
-64.777047,-62.778797
-65.261683,-64.25166
-64.6,-62.7
-64.775877,-62.781544
-65.261683,-64.25168
-65.065491,-64.048929
-64.528909,-61.676625
-65.065491,-64.048929
-64.518792,-61.626833
-64.528909,-61.676625
-65.897531,-66.017883
-65.903938,-66.041516
-64.528909,-61.676625
-64.33494,-61.472241
-64.518792,-61.626833
-65.18,-64.13
-68.833333,-69.933333
-64.791,-63.053
-64.475046,-61.941815
-64.72,-62.61
-68.833333,-69.933333
-64.475046,-61.941815
-64.89,-62.87
-63.106911,-60.679496
-68.833333,-69.933333
-62.418075,-57.792131
-63.086672,-60.597715
-64.869266,-62.940964
-64.454915,-62.285785
-68.833333,-69.933333
-64.791,-63.053
-64.85,-62.9
-64.606742,-62.200631
-68.833333,-69.933333
-64.456167,-61.706588
-68.833333,-69.933333
-64.528909,-61.676625
-68.833333,-69.933333
-64.52,-63.1
-68.833333,-69.933333
-64.52,-63.1
-68.833333,-69.933333
-64.52,-63.1
-68.833333,-69.933333
-64.52,-63.1
-64.52,-63.1
-64.862458,-62.878333
-68.833333,-69.933333
