type,start,end,voyage,latitude,longitude,portVisitId,portVisitName,portVisitFlag,encounteredVesselId,encounteredVesselName,encounteredVesselFlag
fishing,2024-03-30T13:57:07.000Z,2024-03-31T10:58:51.000Z,1,-62.5447,-58.6247,,,,,,
fishing,2024-03-30T12:14:27.000Z,2024-03-30T13:21:20.000Z,1,-62.5763,-57.3834,,,,,,
fishing,2024-03-23T18:21:11.000Z,2024-03-30T01:00:00.000Z,1,-62.699,-55.1605,,,,,,
fishing,2024-03-23T16:19:32.000Z,2024-03-23T17:07:20.000Z,1,-62.7336,-54.6868,,,,,,
fishing,2024-03-22T18:00:26.000Z,2024-03-23T15:59:00.000Z,1,-62.6821,-54.8502,,,,,,
fishing,2024-03-04T07:47:39.000Z,2024-03-18T18:18:19.000Z,1,-60.4012,-46.3805,,,,,,
fishing,2024-03-03T16:47:00.000Z,2024-03-04T07:18:34.000Z,1,-60.4609,-46.7327,,,,,,
fishing,2024-03-03T08:59:50.000Z,2024-03-03T12:26:00.000Z,1,-60.4886,-46.5106,,,,,,
fishing,2024-03-03T04:14:08.000Z,2024-03-03T06:40:03.000Z,1,-60.4667,-46.5642,,,,,,
fishing,2024-03-01T08:02:58.000Z,2024-03-01T08:50:46.000Z,1,-60.5185,-47.2541,,,,,,
fishing,2024-02-19T18:17:24.000Z,2024-03-01T06:17:18.000Z,1,-60.4028,-46.7026,,,,,,
fishing,2024-02-19T10:25:45.000Z,2024-02-19T14:52:54.000Z,1,-60.3478,-46.786,,,,,,
fishing,2024-02-19T08:29:13.000Z,2024-02-19T10:10:05.000Z,1,-60.3807,-46.8752,,,,,,
fishing,2024-02-19T06:20:02.000Z,2024-02-19T06:45:38.000Z,1,-60.4072,-46.835,,,,,,
fishing,2024-02-19T01:01:25.000Z,2024-02-19T05:22:05.000Z,1,-60.4106,-46.7421,,,,,,
fishing,2024-02-17T17:29:51.000Z,2024-02-18T06:08:23.000Z,1,-60.4031,-45.9433,,,,,,
fishing,2024-02-16T16:57:23.000Z,2024-02-17T11:54:45.000Z,1,-60.4415,-46.5595,,,,,,
fishing,2024-02-16T15:41:32.000Z,2024-02-16T16:12:12.000Z,1,-60.4443,-46.6894,,,,,,
fishing,2024-02-16T11:00:03.000Z,2024-02-16T14:01:20.000Z,1,-60.4034,-46.5983,,,,,,
fishing,2024-02-16T08:47:18.000Z,2024-02-16T09:37:06.000Z,1,-60.4516,-46.7639,,,,,,
fishing,2024-02-13T16:23:21.000Z,2024-02-13T20:43:01.000Z,1,-60.4828,-46.5333,,,,,,
fishing,2024-02-12T16:34:50.000Z,2024-02-13T14:58:02.000Z,1,-60.4145,-46.6098,,,,,,
fishing,2024-01-30T23:11:03.000Z,2024-02-12T13:02:13.000Z,1,-60.3478,-46.0789,,,,,,
fishing,2024-01-30T22:03:01.000Z,2024-01-30T22:34:12.000Z,1,-60.422,-45.8393,,,,,,
fishing,2024-01-27T16:17:29.000Z,2024-01-27T16:59:20.000Z,1,-60.3117,-46.2077,,,,,,
fishing,2024-01-27T08:38:45.000Z,2024-01-27T11:03:08.000Z,1,-60.4103,-46.3015,,,,,,
fishing,2024-01-26T17:26:50.000Z,2024-01-27T07:59:00.000Z,1,-60.4022,-46.2124,,,,,,
fishing,2024-01-26T09:42:42.000Z,2024-01-26T10:20:00.000Z,1,-60.3224,-46.2893,,,,,,
fishing,2024-01-26T08:02:09.000Z,2024-01-26T08:39:37.000Z,1,-60.3536,-46.3671,,,,,,
fishing,2024-01-19T16:30:00.000Z,2024-01-26T07:04:09.000Z,1,-60.3494,-45.9213,,,,,,
fishing,2024-01-18T20:36:10.000Z,2024-01-19T14:18:21.000Z,1,-60.3972,-45.2332,,,,,,
fishing,2024-01-11T14:18:08.000Z,2024-01-18T11:08:34.000Z,1,-60.3422,-46.3902,,,,,,
fishing,2024-01-11T06:07:00.000Z,2024-01-11T12:32:41.000Z,1,-60.3857,-45.9419,,,,,,
fishing,2024-01-11T00:11:19.000Z,2024-01-11T04:56:23.000Z,1,-60.4031,-45.8474,,,,,,
fishing,2024-01-08T15:54:03.000Z,2024-01-08T20:18:04.000Z,1,-60.0778,-45.8043,,,,,,
fishing,2024-01-01T19:38:00.000Z,2024-01-08T15:18:34.000Z,1,-60.3534,-45.8784,,,,,,
fishing,2024-01-01T14:56:41.000Z,2024-01-01T16:55:03.000Z,1,-60.3092,-46.054,,,,,,
fishing,2023-12-24T21:05:08.000Z,2024-01-01T13:54:05.000Z,1,-60.4061,-46.0382,,,,,,
fishing,2023-12-24T17:50:59.000Z,2023-12-24T19:45:29.000Z,1,-60.4341,-45.7716,,,,,,
fishing,2023-12-23T00:11:02.000Z,2023-12-23T00:51:02.000Z,1,-56.5364,-37.7411,,,,,,
fishing,2023-12-22T17:20:44.000Z,2023-12-22T17:57:01.000Z,1,-55.7529,-35.8505,,,,,,
fishing,2023-12-22T16:18:01.000Z,2023-12-22T17:20:23.000Z,1,-55.7516,-35.859,,,,,,
fishing,2023-12-19T09:09:04.000Z,2023-12-19T09:31:16.000Z,1,-46.0177,-16.0498,,,,,,
fishing,2023-12-19T01:36:05.000Z,2023-12-19T02:48:03.000Z,1,-45.4388,-14.6493,,,,,,
fishing,2023-09-26T07:05:03.000Z,2023-09-26T09:23:02.000Z,1,-33.8904,18.2316,,,,,,
fishing,2023-09-24T17:53:56.000Z,2023-09-24T23:10:27.000Z,1,-34.7055,12.2325,,,,,,
fishing,2023-09-20T13:45:40.000Z,2023-09-20T15:28:00.000Z,1,-36.2503,-7.3417,,,,,,
fishing,2023-09-20T12:29:45.000Z,2023-09-20T13:04:54.000Z,1,-36.2655,-7.5638,,,,,,
fishing,2023-09-20T11:55:33.000Z,2023-09-20T12:18:04.000Z,1,-36.2742,-7.6685,,,,,,
fishing,2023-09-19T17:38:23.000Z,2023-09-19T19:03:00.000Z,1,-36.5801,-11.4394,,,,,,
fishing,2023-08-26T21:03:44.000Z,2023-09-12T23:59:14.000Z,1,-53.8094,-36.0079,,,,,,
fishing,2023-08-21T16:11:05.000Z,2023-08-25T15:17:03.000Z,1,-53.7354,-36.7929,,,,,,
fishing,2023-08-13T19:31:16.000Z,2023-08-18T15:22:01.000Z,1,-53.8337,-36.0467,,,,,,
fishing,2023-08-13T16:47:01.000Z,2023-08-13T19:05:08.000Z,1,-53.7355,-36.0351,,,,,,
fishing,2023-08-11T17:28:02.000Z,2023-08-12T00:06:03.000Z,1,-53.9649,-35.7817,,,,,,
fishing,2023-08-04T21:09:25.000Z,2023-08-11T16:38:18.000Z,1,-53.7667,-36.2049,,,,,,
fishing,2023-08-04T19:31:44.000Z,2023-08-04T20:34:15.000Z,1,-53.6457,-36.4267,,,,,,
fishing,2023-08-04T03:00:05.000Z,2023-08-04T04:23:17.000Z,1,-53.6767,-36.528,,,,,,
fishing,2023-08-04T01:39:06.000Z,2023-08-04T02:34:06.000Z,1,-53.6572,-36.6848,,,,,,
fishing,2023-08-04T00:15:03.000Z,2023-08-04T00:36:06.000Z,1,-53.6807,-36.5475,,,,,,
fishing,2023-08-03T21:40:00.000Z,2023-08-03T22:35:35.000Z,1,-53.7432,-36.1193,,,,,,
fishing,2023-08-03T20:46:57.000Z,2023-08-03T21:24:15.000Z,1,-53.7955,-36.0281,,,,,,
fishing,2023-08-03T20:08:02.000Z,2023-08-03T20:34:09.000Z,1,-53.787,-36.0087,,,,,,
fishing,2023-08-03T14:37:20.000Z,2023-08-03T15:59:08.000Z,1,-53.8402,-36.115,,,,,,
fishing,2023-08-01T04:10:01.000Z,2023-08-03T14:19:29.000Z,1,-53.8307,-36.1705,,,,,,
fishing,2023-08-01T02:19:28.000Z,2023-08-01T03:22:05.000Z,1,-53.8896,-36.0925,,,,,,
fishing,2023-07-30T03:55:32.000Z,2023-07-30T15:40:17.000Z,1,-54.3055,-36.4416,,,,,,
fishing,2023-07-29T09:51:15.000Z,2023-07-30T02:56:22.000Z,1,-54.2831,-36.443,,,,,,
fishing,2023-07-28T23:33:09.000Z,2023-07-29T09:42:10.000Z,1,-54.2141,-36.5173,,,,,,
fishing,2023-07-28T17:06:15.000Z,2023-07-28T21:40:58.000Z,1,-54.2205,-36.1581,,,,,,
fishing,2023-07-12T14:37:07.000Z,2023-07-28T12:05:16.000Z,1,-53.8354,-36.0382,,,,,,
fishing,2023-07-07T12:35:18.000Z,2023-07-11T01:08:01.000Z,1,-54.0452,-35.7782,,,,,,
fishing,2023-07-07T06:56:08.000Z,2023-07-07T09:33:07.000Z,1,-54.2189,-36.5479,,,,,,
fishing,2023-07-06T17:06:12.000Z,2023-07-06T20:26:08.000Z,1,-54.2384,-36.5852,,,,,,
fishing,2023-07-06T15:03:07.000Z,2023-07-06T16:27:07.000Z,1,-54.2487,-36.603,,,,,,
fishing,2023-07-06T09:21:28.000Z,2023-07-06T09:46:00.000Z,1,-54.2477,-36.6039,,,,,,
fishing,2023-06-27T04:23:00.000Z,2023-07-06T04:39:18.000Z,1,-53.9732,-35.7287,,,,,,
fishing,2023-06-25T18:49:02.000Z,2023-06-25T22:00:07.000Z,1,-53.9308,-35.7818,,,,,,
fishing,2023-06-25T16:57:37.000Z,2023-06-25T18:03:25.000Z,1,-54.0887,-35.6902,,,,,,
fishing,2023-06-21T17:19:04.000Z,2023-06-25T16:33:12.000Z,1,-54.0801,-35.7059,,,,,,
fishing,2023-06-14T13:03:07.000Z,2023-06-17T17:06:06.000Z,1,-61.1168,-46.8819,,,,,,
fishing,2023-06-14T09:51:00.000Z,2023-06-14T10:57:03.000Z,1,-60.8159,-46.74,,,,,,
fishing,2023-06-14T06:56:06.000Z,2023-06-14T09:40:08.000Z,1,-60.8376,-46.9151,,,,,,
fishing,2023-06-13T19:06:19.000Z,2023-06-13T20:11:07.000Z,1,-60.3934,-46.9925,,,,,,
fishing,2023-06-13T02:40:00.000Z,2023-06-13T09:58:33.000Z,1,-60.4756,-45.4555,,,,,,
fishing,2023-06-12T17:51:03.000Z,2023-06-13T01:40:09.000Z,1,-60.4308,-45.4949,,,,,,
fishing,2023-06-12T13:52:04.000Z,2023-06-12T17:35:04.000Z,1,-60.469,-45.4363,,,,,,
fishing,2023-06-12T11:21:01.000Z,2023-06-12T13:26:10.000Z,1,-60.4215,-45.5181,,,,,,
fishing,2023-06-12T07:05:03.000Z,2023-06-12T10:07:20.000Z,1,-60.4199,-45.4891,,,,,,
fishing,2023-06-12T04:01:08.000Z,2023-06-12T05:49:49.000Z,1,-60.4316,-45.5061,,,,,,
fishing,2023-06-11T21:39:33.000Z,2023-06-11T23:29:44.000Z,1,-60.4495,-45.4623,,,,,,
fishing,2023-06-11T17:10:42.000Z,2023-06-11T20:03:36.000Z,1,-60.4888,-45.5957,,,,,,
fishing,2023-06-11T09:00:06.000Z,2023-06-11T09:44:00.000Z,1,-60.238,-47.1393,,,,,,
fishing,2023-06-11T04:42:14.000Z,2023-06-11T06:13:03.000Z,1,-60.4287,-47.1005,,,,,,
fishing,2023-06-11T02:06:08.000Z,2023-06-11T04:16:00.000Z,1,-60.4096,-46.9735,,,,,,
fishing,2023-06-11T00:00:14.000Z,2023-06-11T00:53:04.000Z,1,-60.4175,-46.7526,,,,,,
fishing,2023-06-08T18:34:09.000Z,2023-06-09T23:46:26.000Z,1,-60.6025,-45.3055,,,,,,
fishing,2023-06-05T05:52:54.000Z,2023-06-05T10:12:05.000Z,1,-62.4746,-59.7156,,,,,,
fishing,2023-06-04T13:14:08.000Z,2023-06-04T13:51:02.000Z,1,-62.4731,-59.7104,,,,,,
fishing,2023-06-04T09:09:07.000Z,2023-06-04T10:50:02.000Z,1,-62.5226,-59.3393,,,,,,
fishing,2023-05-26T03:32:01.000Z,2023-06-03T17:08:12.000Z,1,-62.6869,-56.3143,,,,,,
fishing,2023-05-20T17:06:25.000Z,2023-05-25T19:16:07.000Z,1,-63.3831,-59.2522,,,,,,
fishing,2023-05-18T16:18:03.000Z,2023-05-18T21:31:20.000Z,1,-62.4759,-59.7218,,,,,,
fishing,2023-05-17T20:48:23.000Z,2023-05-18T00:21:28.000Z,1,-62.4742,-59.7218,,,,,,
fishing,2023-05-17T13:29:15.000Z,2023-05-17T17:03:18.000Z,1,-62.4746,-59.7189,,,,,,
fishing,2023-05-06T11:42:01.000Z,2023-05-16T16:31:07.000Z,1,-63.1012,-58.5838,,,,,,
fishing,2023-05-06T09:47:05.000Z,2023-05-06T10:54:00.000Z,1,-63.0044,-58.2626,,,,,,
fishing,2023-05-06T05:12:06.000Z,2023-05-06T09:35:04.000Z,1,-62.9993,-58.348,,,,,,
fishing,2023-05-06T02:58:02.000Z,2023-05-06T04:24:17.000Z,1,-63.0617,-58.5093,,,,,,
fishing,2023-05-05T22:33:03.000Z,2023-05-06T02:46:05.000Z,1,-63.0627,-58.6344,,,,,,
fishing,2023-05-05T20:16:05.000Z,2023-05-05T20:37:03.000Z,1,-63.0769,-58.4008,,,,,,
fishing,2023-04-26T11:47:04.000Z,2023-05-05T18:46:24.000Z,1,-62.8199,-57.1525,,,,,,
fishing,2023-04-26T08:05:04.000Z,2023-04-26T09:03:09.000Z,1,-62.6034,-55.602,,,,,,
fishing,2023-04-26T06:37:07.000Z,2023-04-26T07:34:14.000Z,1,-62.4839,-55.5958,,,,,,
fishing,2023-04-22T11:27:36.000Z,2023-04-22T12:11:16.000Z,1,-51.6663,-57.7554,,,,,,
fishing,2023-04-21T16:28:08.000Z,2023-04-22T10:02:57.000Z,1,-51.5895,-57.6039,,,,,,
fishing,2023-04-21T14:09:39.000Z,2023-04-21T16:10:15.000Z,1,-51.4318,-57.3617,,,,,,
fishing,2023-04-21T05:09:38.000Z,2023-04-21T11:46:06.000Z,1,-51.4481,-57.3488,,,,,,
fishing,2023-04-17T12:26:36.000Z,2023-04-18T00:14:40.000Z,1,-62.4794,-59.7242,,,,,,
fishing,2023-04-16T18:38:24.000Z,2023-04-17T04:53:30.000Z,1,-62.48,-59.7186,,,,,,
fishing,2023-04-15T07:01:20.000Z,2023-04-15T10:44:03.000Z,1,-62.6024,-55.26,,,,,,
fishing,2023-04-01T09:43:00.000Z,2023-04-14T23:19:00.000Z,1,-62.6543,-55.3562,,,,,,
fishing,2023-03-29T17:50:23.000Z,2023-03-29T18:22:14.000Z,1,-61.7477,-54.504,,,,,,
fishing,2023-03-27T17:13:35.000Z,2023-03-28T12:34:02.000Z,1,-60.5058,-46.0797,,,,,,
fishing,2023-03-18T11:27:04.000Z,2023-03-27T13:17:09.000Z,1,-60.4729,-45.9336,,,,,,
fishing,2023-03-18T04:08:15.000Z,2023-03-18T09:52:58.000Z,1,-60.4596,-45.4809,,,,,,
fishing,2023-03-18T00:21:18.000Z,2023-03-18T03:46:04.000Z,1,-60.4267,-45.1461,,,,,,
fishing,2023-03-17T11:02:07.000Z,2023-03-17T21:04:14.000Z,1,-60.4551,-45.4323,,,,,,
fishing,2023-03-17T06:43:12.000Z,2023-03-17T08:39:10.000Z,1,-60.4309,-45.5234,,,,,,
fishing,2023-03-17T04:44:04.000Z,2023-03-17T05:58:06.000Z,1,-60.4331,-45.6694,,,,,,
fishing,2023-03-17T02:40:07.000Z,2023-03-17T03:58:01.000Z,1,-60.4159,-45.8155,,,,,,
fishing,2023-03-17T01:11:24.000Z,2023-03-17T02:08:00.000Z,1,-60.4077,-45.9532,,,,,,
fishing,2023-03-16T21:03:02.000Z,2023-03-16T23:49:06.000Z,1,-60.3117,-46.1307,,,,,,
fishing,2023-03-16T15:24:08.000Z,2023-03-16T17:38:05.000Z,1,-60.4435,-45.8176,,,,,,
fishing,2023-03-16T11:57:07.000Z,2023-03-16T14:57:14.000Z,1,-60.4721,-45.4952,,,,,,
fishing,2023-03-15T21:11:59.000Z,2023-03-16T07:13:07.000Z,1,-60.5575,-45.2707,,,,,,
fishing,2023-03-15T16:13:05.000Z,2023-03-15T20:29:59.000Z,1,-60.598,-45.1972,,,,,,
fishing,2023-03-07T19:17:08.000Z,2023-03-15T11:41:03.000Z,1,-60.5031,-46.0895,,,,,,
fishing,2023-02-13T04:31:06.000Z,2023-03-04T12:26:20.000Z,1,-60.5004,-45.4686,,,,,,
fishing,2023-02-10T15:38:29.000Z,2023-02-11T12:11:06.000Z,1,-60.5517,-44.9628,,,,,,
fishing,2023-02-03T16:58:06.000Z,2023-02-10T13:49:12.000Z,1,-60.5392,-45.0405,,,,,,
fishing,2023-02-03T08:41:03.000Z,2023-02-03T11:41:07.000Z,1,-60.5339,-44.9243,,,,,,
fishing,2023-02-02T21:09:35.000Z,2023-02-03T03:12:36.000Z,1,-60.6899,-45.5699,,,,,,
fishing,2023-02-01T23:51:17.000Z,2023-02-02T05:21:24.000Z,1,-60.6931,-45.5668,,,,,,
fishing,2023-02-01T16:31:53.000Z,2023-02-01T21:26:06.000Z,1,-60.6994,-45.5625,,,,,,
fishing,2023-02-01T03:00:00.000Z,2023-02-01T11:33:11.000Z,1,-60.7011,-45.5147,,,,,,
fishing,2023-01-21T16:47:01.000Z,2023-01-31T14:17:00.000Z,1,-60.4319,-45.5817,,,,,,
fishing,2023-01-20T17:28:00.000Z,2023-01-21T15:47:10.000Z,1,-60.5207,-45.1391,,,,,,
fishing,2023-01-20T16:32:02.000Z,2023-01-20T16:59:05.000Z,1,-60.5779,-45.0179,,,,,,
fishing,2023-01-20T13:00:53.000Z,2023-01-20T13:34:10.000Z,1,-60.5574,-45.1424,,,,,,
fishing,2023-01-19T22:12:07.000Z,2023-01-20T12:15:03.000Z,1,-60.5151,-45.069,,,,,,
fishing,2023-01-19T18:02:41.000Z,2023-01-19T18:58:21.000Z,1,-60.848,-45.237,,,,,,
fishing,2023-01-18T00:22:38.000Z,2023-01-18T02:00:46.000Z,1,-60.6947,-45.5633,,,,,,
fishing,2023-01-17T21:38:07.000Z,2023-01-17T22:08:16.000Z,1,-60.6925,-45.538,,,,,,
fishing,2023-01-16T18:34:05.000Z,2023-01-16T19:05:06.000Z,1,-60.3015,-45.8003,,,,,,
fishing,2023-01-16T17:32:08.000Z,2023-01-16T18:12:08.000Z,1,-60.3143,-45.8761,,,,,,
fishing,2023-01-16T13:22:09.000Z,2023-01-16T15:52:39.000Z,1,-60.3745,-46.1805,,,,,,
fishing,2023-01-12T08:04:28.000Z,2023-01-16T13:10:08.000Z,1,-60.3649,-46.0749,,,,,,
fishing,2023-01-12T03:46:09.000Z,2023-01-12T07:53:09.000Z,1,-60.4143,-46.0759,,,,,,
fishing,2023-01-11T22:53:20.000Z,2023-01-12T03:06:08.000Z,1,-60.4333,-46.0385,,,,,,
fishing,2023-01-11T17:06:29.000Z,2023-01-11T17:27:08.000Z,1,-60.456,-45.5482,,,,,,
fishing,2023-01-11T09:56:01.000Z,2023-01-11T11:37:18.000Z,1,-60.3395,-46.0531,,,,,,
fishing,2023-01-11T07:41:06.000Z,2023-01-11T09:29:09.000Z,1,-60.3405,-45.9371,,,,,,
fishing,2023-01-11T05:35:07.000Z,2023-01-11T06:30:05.000Z,1,-60.4229,-45.7377,,,,,,
fishing,2023-01-11T00:52:39.000Z,2023-01-11T05:24:04.000Z,1,-60.4796,-45.5051,,,,,,
fishing,2023-01-10T13:14:00.000Z,2023-01-11T00:14:08.000Z,1,-60.5329,-45.174,,,,,,
fishing,2023-01-10T02:21:07.000Z,2023-01-10T12:52:09.000Z,1,-60.5539,-44.9558,,,,,,
fishing,2022-12-20T19:40:04.000Z,2023-01-09T14:26:07.000Z,1,-60.3832,-46.2262,,,,,,
fishing,2022-12-20T18:13:10.000Z,2022-12-20T19:28:09.000Z,1,-60.4981,-44.5167,,,,,,
fishing,2022-12-20T16:45:05.000Z,2022-12-20T17:08:02.000Z,1,-60.5132,-44.4858,,,,,,
fishing,2022-12-20T15:07:08.000Z,2022-12-20T15:34:09.000Z,1,-60.5476,-44.4139,,,,,,
fishing,2022-12-20T11:14:17.000Z,2022-12-20T11:52:20.000Z,1,-60.5499,-44.3925,,,,,,
fishing,2022-12-20T08:54:08.000Z,2022-12-20T10:37:48.000Z,1,-60.5526,-44.3143,,,,,,
fishing,2022-12-19T11:44:05.000Z,2022-12-19T12:09:02.000Z,1,-60.7467,-41.9255,,,,,,
fishing,2022-12-08T07:47:17.000Z,2022-12-08T08:25:08.000Z,1,-33.9463,17.2664,,,,,,
fishing,2022-12-08T02:34:28.000Z,2022-12-08T03:39:27.000Z,1,-34.1261,17.3275,,,,,,
fishing,2022-12-07T15:26:34.000Z,2022-12-07T20:13:12.000Z,1,-34.1766,17.1371,,,,,,
fishing,2022-12-07T05:09:30.000Z,2022-12-07T09:25:03.000Z,1,-34.0102,17.3554,,,,,,
fishing,2022-12-07T03:21:00.000Z,2022-12-07T04:30:22.000Z,1,-34.0347,17.4535,,,,,,
fishing,2022-12-06T22:16:01.000Z,2022-12-07T01:35:04.000Z,1,-34.0656,17.3379,,,,,,
fishing,2022-12-06T06:56:16.000Z,2022-12-06T08:44:03.000Z,1,-33.8536,18.4415,,,,,,
fishing,2022-09-18T18:28:06.000Z,2022-09-18T21:43:27.000Z,1,-53.6582,-37.9724,,,,,,
fishing,2022-09-18T17:09:00.000Z,2022-09-18T17:54:09.000Z,1,-53.5924,-38.003,,,,,,
fishing,2022-09-18T13:43:42.000Z,2022-09-18T16:04:09.000Z,1,-53.6265,-38.1221,,,,,,
fishing,2022-09-18T08:07:26.000Z,2022-09-18T13:32:08.000Z,1,-53.5893,-38.0724,,,,,,
fishing,2022-09-07T05:31:09.000Z,2022-09-18T03:22:08.000Z,1,-53.8234,-38.9104,,,,,,
fishing,2022-09-06T20:07:39.000Z,2022-09-07T05:11:39.000Z,1,-53.8506,-39.0313,,,,,,
fishing,2022-08-25T08:40:07.000Z,2022-09-04T18:48:10.000Z,1,-53.8172,-38.9894,,,,,,
fishing,2022-08-23T03:48:38.000Z,2022-08-23T11:03:06.000Z,1,-54.2602,-36.4306,,,,,,
fishing,2022-08-22T01:36:07.000Z,2022-08-22T13:18:08.000Z,1,-53.6956,-38.2084,,,,,,
fishing,2022-08-16T15:01:02.000Z,2022-08-22T01:06:05.000Z,1,-53.6628,-38.0948,,,,,,
fishing,2022-08-16T13:33:04.000Z,2022-08-16T14:27:06.000Z,1,-53.6387,-37.7821,,,,,,
fishing,2022-08-15T12:57:08.000Z,2022-08-15T15:06:04.000Z,1,-54.2954,-36.4212,,,,,,
fishing,2022-08-02T16:12:57.000Z,2022-08-15T05:45:19.000Z,1,-53.6643,-37.5323,,,,,,
fishing,2022-08-02T04:02:00.000Z,2022-08-02T10:07:02.000Z,1,-54.1949,-36.3929,,,,,,
fishing,2022-07-31T08:58:03.000Z,2022-07-31T15:12:05.000Z,1,-54.1723,-36.3266,,,,,,
fishing,2022-07-21T02:32:36.000Z,2022-07-30T21:24:06.000Z,1,-53.8002,-36.5742,,,,,,
fishing,2022-07-20T04:27:03.000Z,2022-07-20T05:01:55.000Z,1,-53.8089,-35.9071,,,,,,
fishing,2022-07-18T09:13:15.000Z,2022-07-18T09:47:56.000Z,1,-53.9999,-35.5748,,,,,,
fishing,2022-07-06T19:19:01.000Z,2022-07-18T06:15:02.000Z,1,-54.0058,-35.9441,,,,,,
fishing,2022-07-04T08:43:04.000Z,2022-07-04T11:41:07.000Z,1,-60.211,-45.5614,,,,,,
fishing,2022-07-01T02:08:03.000Z,2022-07-03T17:25:14.000Z,1,-60.2465,-46.4238,,,,,,
fishing,2022-06-30T16:34:28.000Z,2022-06-30T17:22:03.000Z,1,-59.9954,-48.8089,,,,,,
fishing,2022-06-30T14:36:54.000Z,2022-06-30T15:55:03.000Z,1,-60.0131,-49.0593,,,,,,
fishing,2022-06-29T03:06:21.000Z,2022-06-29T09:59:06.000Z,1,-62.4802,-59.7146,,,,,,
fishing,2022-06-27T21:42:03.000Z,2022-06-28T14:51:16.000Z,1,-62.4812,-59.7171,,,,,,
fishing,2022-06-27T00:17:04.000Z,2022-06-27T19:24:09.000Z,1,-62.4687,-59.7005,,,,,,
fishing,2022-06-26T00:06:53.000Z,2022-06-26T22:14:33.000Z,1,-62.4671,-59.6926,,,,,,
fishing,2022-06-25T11:18:32.000Z,2022-06-25T12:05:15.000Z,1,-62.9371,-60.4752,,,,,,
fishing,2022-06-25T03:59:05.000Z,2022-06-25T11:07:02.000Z,1,-62.9254,-60.3088,,,,,,
fishing,2022-06-24T18:00:01.000Z,2022-06-25T02:52:04.000Z,1,-63.0924,-59.541,,,,,,
fishing,2022-06-15T20:06:02.000Z,2022-06-24T16:42:06.000Z,1,-63.2852,-59.0294,,,,,,
fishing,2022-06-15T09:19:06.000Z,2022-06-15T16:59:03.000Z,1,-63.1134,-58.6705,,,,,,
fishing,2022-06-14T04:10:07.000Z,2022-06-14T09:57:02.000Z,1,-62.2683,-58.2139,,,,,,
fishing,2022-06-14T03:02:02.000Z,2022-06-14T03:43:02.000Z,1,-62.3053,-58.0352,,,,,,
fishing,2022-06-09T14:10:00.000Z,2022-06-13T17:23:08.000Z,1,-62.9441,-57.5996,,,,,,
fishing,2022-06-08T10:08:03.000Z,2022-06-08T19:19:02.000Z,1,-62.5659,-59.4774,,,,,,
fishing,2022-06-07T20:51:05.000Z,2022-06-08T09:12:02.000Z,1,-62.7296,-59.864,,,,,,
fishing,2022-06-05T15:39:16.000Z,2022-06-07T20:35:03.000Z,1,-62.6858,-59.84,,,,,,
fishing,2022-06-05T14:20:02.000Z,2022-06-05T15:27:14.000Z,1,-62.6383,-59.7591,,,,,,
fishing,2022-06-05T13:03:04.000Z,2022-06-05T13:34:03.000Z,1,-62.6645,-59.8546,,,,,,
fishing,2022-06-04T16:13:34.000Z,2022-06-05T12:47:05.000Z,1,-62.7131,-59.7892,,,,,,
fishing,2022-06-03T23:09:13.000Z,2022-06-04T14:39:05.000Z,1,-62.8448,-60.0823,,,,,,
fishing,2022-05-28T00:51:40.000Z,2022-06-03T20:37:10.000Z,1,-63.1027,-60.2007,,,,,,
fishing,2022-05-27T23:16:10.000Z,2022-05-27T23:49:15.000Z,1,-63.0988,-59.692,,,,,,
fishing,2022-05-27T21:39:53.000Z,2022-05-27T22:00:05.000Z,1,-63.0887,-60.0155,,,,,,
fishing,2022-05-26T20:38:02.000Z,2022-05-27T12:45:36.000Z,1,-62.4692,-59.7143,,,,,,
fishing,2022-05-26T01:34:12.000Z,2022-05-26T10:58:56.000Z,1,-62.4711,-59.7144,,,,,,
fishing,2022-05-25T18:59:29.000Z,2022-05-25T22:47:11.000Z,1,-62.5647,-59.2192,,,,,,
fishing,2022-05-25T10:51:09.000Z,2022-05-25T18:26:19.000Z,1,-62.5654,-59.2746,,,,,,
fishing,2022-05-22T01:51:02.000Z,2022-05-25T07:55:01.000Z,1,-63.0825,-59.0775,,,,,,
fishing,2022-05-21T23:53:58.000Z,2022-05-22T01:31:11.000Z,1,-63.1794,-59.1239,,,,,,
fishing,2022-05-10T07:16:00.000Z,2022-05-21T09:54:20.000Z,1,-64.4214,-62.0486,,,,,,
fishing,2022-05-06T20:26:50.000Z,2022-05-09T10:57:00.000Z,1,-63.7275,-60.4315,,,,,,
fishing,2022-05-06T19:21:00.000Z,2022-05-06T19:54:10.000Z,1,-63.7065,-60.4454,,,,,,
fishing,2022-05-06T17:34:01.000Z,2022-05-06T19:09:03.000Z,1,-63.6481,-60.5155,,,,,,
fishing,2022-05-06T11:17:10.000Z,2022-05-06T11:39:21.000Z,1,-63.2447,-60.202,,,,,,
fishing,2022-05-06T10:04:12.000Z,2022-05-06T10:29:00.000Z,1,-63.2644,-60.0029,,,,,,
fishing,2022-05-01T04:53:08.000Z,2022-05-06T04:18:02.000Z,1,-63.3307,-59.1903,,,,,,
fishing,2022-04-29T07:53:55.000Z,2022-04-29T10:16:04.000Z,1,-62.4712,-59.705,,,,,,
